timestamp,side,pos_cmd,mode,pos_act_0,pos_act_1,pos_act_2,pos_act_3,pos_act_4,pos_act_5,angle_act_0,angle_act_1,angle_act_2,angle_act_3,angle_act_4,angle_act_5,force_act_0,force_act_1,force_act_2,force_act_3,force_act_4,force_act_5,current_0,current_1,current_2,current_3,current_4,current_5,err_0,err_1,err_2,err_3,err_4,err_5,status_0,status_1,status_2,status_3,status_4,status_5,temperature_0,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5
1772827305.5356014,r,0,position,8,14,135,137,245,51,997,998,999,998,1000,986,43,-15,14,9,294,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,38,36,38,40,38,40
1772827305.586137,l,496,position,494,496,495,495,495,494,801,810,817,806,762,715,42,34,25,42,271,185,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827305.5861428,r,0,position,8,14,135,137,245,51,997,998,999,998,1000,986,43,-15,15,8,294,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,38,36,38,40,38,40
1772827305.6363802,l,496,position,494,496,495,495,495,494,801,810,817,806,762,715,42,34,25,42,271,185,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827305.6363854,r,0,position,8,14,135,137,245,51,997,998,999,998,1000,986,43,-15,15,8,294,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,38,36,38,40,38,40
1772827305.6861396,l,496,position,494,496,495,495,495,494,801,810,817,806,762,715,41,34,25,42,271,185,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827305.6861463,r,0,position,8,14,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,38,38,38,40,38,40
1772827305.7363105,l,496,position,494,496,495,495,495,494,801,810,817,806,762,715,42,35,26,42,270,185,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827305.736318,r,0,position,8,14,135,137,245,51,997,998,999,998,1000,986,43,-15,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,38,38,38,40,38,40
1772827305.7863255,l,496,position,494,496,495,495,495,494,801,810,817,806,762,715,42,35,25,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827305.786331,r,0,position,8,14,135,137,245,51,997,998,999,998,1000,986,43,-15,14,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,38,38,38,40,38,40
1772827305.8359952,l,496,position,494,496,495,495,495,494,801,810,817,806,762,715,42,35,25,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,44
1772827305.8360167,r,0,position,8,14,135,137,245,51,997,998,999,998,1000,986,43,-16,14,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,38,38,38,38,38,40
1772827305.88568,l,496,position,494,496,495,495,495,494,801,810,817,806,762,715,42,35,25,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827305.8856866,r,0,position,8,14,135,137,245,51,997,998,999,998,1000,986,43,-15,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,38,38,38,40,38,40
1772827305.9357998,l,496,position,494,495,495,495,495,494,801,810,817,806,762,715,42,35,26,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827305.9358063,r,0,position,8,14,135,137,245,51,997,998,999,998,1000,986,43,-15,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,38,40,38,40,38,40
1772827305.9857452,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,41,35,25,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,38,38,50,48,44,44
1772827305.9857528,r,0,position,8,14,135,137,245,51,997,998,999,998,1000,986,43,-16,15,8,294,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,38,40,38,38,38,40
1772827306.0359614,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,42,35,25,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,44,44
1772827306.0359662,r,0,position,8,14,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,38,40,38,38,38,40
1772827306.0868244,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,42,34,25,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827306.0868309,r,0,position,8,14,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,38,36,38,40,38,40
1772827306.135563,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,42,34,25,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827306.135568,r,0,position,8,14,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,294,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,38,36,38,40,38,40
1772827306.1857264,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,41,34,26,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827306.1857316,r,0,position,8,14,135,137,245,51,997,998,999,998,1000,986,43,-15,15,9,294,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,38,38,38,40,38,40
1772827306.2358217,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,42,34,25,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,44
1772827306.2358274,r,0,position,8,14,135,137,245,51,997,998,999,998,1000,986,43,-15,15,8,294,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,38,38,38,40,38,40
1772827306.286218,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,42,34,25,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,38,38,50,48,44,42
1772827306.2862236,r,0,position,8,14,135,137,245,51,997,998,999,998,1000,986,43,-16,15,8,294,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,38,38,38,40,38,40
1772827306.3371298,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,41,34,26,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827306.3371348,r,0,position,8,15,135,137,245,51,997,998,999,998,1000,986,43,-16,15,8,294,358,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,38,38,38,40,38,40
1772827306.3870044,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,41,34,26,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827306.3870103,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-17,15,8,294,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,38,36,38,38,38,40
1772827306.4370325,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,41,34,25,42,270,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,44
1772827306.437041,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-17,15,8,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,38,38,40
1772827306.4868677,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,42,34,26,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827306.4868762,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-17,15,8,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,36,38,40,38,40
1772827306.5364807,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,42,34,26,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,44
1772827306.536486,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-17,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,36,38,38,38,40
1772827306.587,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,42,34,26,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,38,38,50,48,44,42
1772827306.5870066,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-17,15,8,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,36,36,40,38,40
1772827306.6360762,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,42,34,26,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,38,38,50,48,44,42
1772827306.6360834,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-17,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,36,38,40,38,40
1772827306.687712,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,42,34,26,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,44
1772827306.6877205,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-17,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,38,38,40
1772827306.7365537,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,42,34,26,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,38,38,50,48,44,44
1772827306.7365606,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-17,15,8,294,359,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,36,36,38,38,40
1772827306.7868724,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,42,35,26,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,44
1772827306.7868798,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,36,38,38,38,40
1772827306.837018,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,42,35,26,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,44
1772827306.837027,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,8,294,359,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827306.8861012,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,41,34,26,42,271,187,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,44
1772827306.8861096,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827306.9351025,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,42,34,26,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,44,42
1772827306.9351158,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-17,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,38,38,40
1772827306.9852836,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,42,34,26,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827306.9852886,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-17,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,38,38,40
1772827307.0358038,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,42,34,26,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,44
1772827307.035812,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-17,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,36,38,38,38,40
1772827307.0861242,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,42,34,26,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,44
1772827307.0861306,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-17,15,10,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827307.1357827,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,42,34,26,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827307.135788,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-17,15,10,294,359,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827307.1869228,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,42,34,26,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827307.1869295,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-17,15,10,294,359,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827307.236247,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,42,34,26,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827307.2362537,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-17,15,9,294,359,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,36,40,38,40
1772827307.286424,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,41,34,26,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,44
1772827307.2864301,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-17,14,8,295,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827307.3363974,l,496,position,494,495,495,495,495,494,801,811,817,806,762,715,42,34,25,42,271,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,44
1772827307.3364024,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-17,14,8,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827307.3858666,l,519,position,494,495,495,495,495,494,801,811,817,806,762,715,42,34,25,43,270,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827307.3858767,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,8,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,36,38,38,38,40
1772827307.4362028,l,580,position,494,495,495,495,495,494,801,811,817,806,762,715,41,34,26,43,270,186,0,149,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827307.436211,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-17,15,8,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827307.485844,l,636,position,497,509,511,511,507,501,801,810,816,806,762,711,44,35,20,44,278,198,106,147,80,105,-603,250,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827307.4858527,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,14,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827307.5373461,l,712,position,514,514,515,518,515,514,792,802,807,798,751,705,43,38,29,48,280,204,121,86,266,145,85,220,0,0,0,0,0,0,1,1,1,1,1,1,38,38,50,48,44,42
1772827307.537357,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827307.5881324,l,720,position,580,559,566,559,561,560,759,781,783,775,699,674,45,38,27,54,282,206,65,185,1351,-26,84,25,0,0,0,0,0,0,1,1,1,1,1,1,38,38,50,48,44,42
1772827307.5881429,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827307.6364236,l,727,position,645,623,642,559,647,641,727,750,748,775,613,625,45,34,26,54,285,216,118,182,2296,-26,3,-2125,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827307.636433,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,8,295,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,36,38,40,38,40
1772827307.686907,l,761,position,714,669,682,559,694,686,709,728,729,775,567,597,34,32,20,54,283,209,98,-820,299,-26,31,715,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827307.6869166,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,295,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827307.7372606,l,780,position,721,718,682,559,694,716,693,709,729,775,567,579,40,30,20,54,283,207,-429,41,299,-26,31,-1892,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827307.7372694,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,8,295,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827307.7868874,l,784,position,729,735,729,749,748,728,686,696,706,692,567,572,40,35,24,63,285,207,144,8,-521,-392,63,-37,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827307.786896,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,8,295,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827307.8372226,l,788,position,775,735,729,749,748,744,679,696,706,683,511,562,34,35,24,63,285,207,105,8,-521,-392,63,-37,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827307.8372307,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,14,8,295,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,38,38,40
1772827307.8869302,l,788,position,775,778,729,749,748,744,663,696,706,683,511,562,34,35,24,63,285,207,105,-387,-521,-392,63,13,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827307.886936,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,295,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827307.9367757,l,792,position,781,785,778,749,748,783,660,672,683,683,511,538,40,33,12,63,285,199,26,13,-36,-392,63,13,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827307.9367836,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,36,40,38,40
1772827307.9861474,l,792,position,786,786,778,786,786,786,657,671,683,665,464,536,37,35,12,60,277,196,0,0,-36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,28,50,48,44,42
1772827307.9861555,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827308.0366223,l,792,position,789,789,784,786,786,786,657,671,683,665,464,536,38,34,25,60,277,196,63,34,110,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827308.0366392,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,295,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827308.0880563,l,792,position,789,789,790,791,789,790,655,670,677,665,459,534,38,34,22,61,279,201,63,34,30,0,34,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,44,42
1772827308.088069,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827308.1366851,l,792,position,790,793,790,791,790,790,655,668,677,662,459,534,37,30,23,62,279,202,0,0,0,0,0,40,0,0,0,0,0,0,0,1,1,1,1,1,40,38,50,48,44,42
1772827308.1366951,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-17,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,36,38,40,38,40
1772827308.1863425,l,792,position,790,793,790,791,790,790,655,668,677,662,459,534,37,30,23,61,279,202,0,0,0,0,0,40,0,0,0,0,0,0,0,1,1,1,1,1,40,38,50,48,44,44
1772827308.1863513,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827308.2358608,l,792,position,790,793,790,791,790,790,655,668,677,662,459,534,37,31,23,62,278,202,0,0,0,0,0,40,0,0,0,0,0,0,0,1,1,1,1,1,38,38,50,48,44,44
1772827308.2358704,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-17,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827308.2872562,l,792,position,790,793,790,791,790,790,655,668,677,662,459,534,37,31,23,61,278,202,0,0,0,0,0,40,0,0,0,0,0,0,0,1,1,1,1,1,40,38,50,48,44,42
1772827308.2872655,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,36,38,40,38,40
1772827308.3360026,l,792,position,790,793,790,791,790,790,655,668,677,662,459,534,37,30,23,61,278,202,0,0,0,0,0,40,0,0,0,0,0,0,0,1,1,1,1,1,40,38,50,48,44,42
1772827308.3360095,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,295,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827308.388591,l,792,position,791,793,790,791,790,790,655,668,677,662,459,534,37,30,23,61,277,201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,40,38,50,48,44,44
1772827308.3886003,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,294,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827308.4368312,l,792,position,789,793,790,791,790,790,655,668,677,662,459,534,37,30,23,62,276,201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,40,38,50,48,44,44
1772827308.4368417,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-17,15,8,295,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827308.4869874,l,792,position,790,793,790,791,790,790,655,668,677,662,459,534,37,30,23,62,277,201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,40,38,50,48,44,44
1772827308.4869967,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,295,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827308.5365083,l,792,position,790,793,790,791,790,790,655,668,677,662,459,534,37,30,23,62,277,201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,40,38,50,48,44,44
1772827308.536516,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,8,295,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827308.5869234,l,792,position,790,793,790,791,790,790,655,668,677,662,459,534,37,31,23,62,277,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,40,38,50,48,44,42
1772827308.5869346,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,8,295,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827308.63642,l,792,position,790,793,790,791,790,790,655,668,677,662,459,534,37,31,24,62,277,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,38,38,50,48,44,44
1772827308.636426,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,295,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827308.687614,l,792,position,790,793,790,791,790,790,655,668,677,662,459,534,37,31,23,62,277,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,40,38,50,48,44,42
1772827308.6876268,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,295,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827308.736005,l,792,position,790,793,790,791,790,790,655,668,677,662,459,534,37,31,24,62,277,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,40,38,50,48,44,42
1772827308.7360106,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,295,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827308.7864738,l,792,position,790,793,790,791,790,790,655,668,677,662,459,534,37,31,24,62,277,199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,40,38,50,48,44,42
1772827308.786481,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,9,295,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,36,38,40,38,40
1772827308.8365455,l,792,position,790,793,790,791,790,790,655,668,677,662,459,534,37,31,24,61,276,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,40,38,50,50,44,42
1772827308.836555,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-17,15,8,295,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,38,38,40
1772827308.8868873,l,792,position,791,793,790,790,790,790,655,668,677,663,459,534,37,31,23,61,276,201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,38,38,50,50,44,42
1772827308.8868964,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,8,295,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827308.9355474,l,792,position,791,793,790,790,790,790,655,668,677,663,459,534,37,31,23,61,276,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,38,38,50,50,44,44
1772827308.9355545,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,43,-16,15,8,295,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
