timestamp,side,pos_cmd,mode,pos_act_0,pos_act_1,pos_act_2,pos_act_3,pos_act_4,pos_act_5,angle_act_0,angle_act_1,angle_act_2,angle_act_3,angle_act_4,angle_act_5,force_act_0,force_act_1,force_act_2,force_act_3,force_act_4,force_act_5,current_0,current_1,current_2,current_3,current_4,current_5,err_0,err_1,err_2,err_3,err_4,err_5,status_0,status_1,status_2,status_3,status_4,status_5,temperature_0,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5
1772827337.7360244,l,19,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,3,18,171,174,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,46,44
1772827337.7360306,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,46,-14,17,10,300,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,40,40,40
1772827337.7863173,l,19,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,2,18,171,173,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,46,44
1772827337.786326,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,46,-14,17,10,300,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,40,40,40
1772827337.8370192,l,23,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,2,18,171,173,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,42,40,50,48,46,44
1772827337.8370292,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,46,-14,17,10,300,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,40,38,40
1772827337.8870702,l,23,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,2,18,171,174,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,42,40,50,48,46,44
1772827337.8870769,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,46,-14,17,10,299,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827337.9357934,l,23,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,3,18,171,174,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,46,44
1772827337.9357994,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,46,-14,17,10,299,364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,42,38,42
1772827337.9870312,l,27,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,3,18,171,174,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,46,44
1772827337.9870408,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,46,-13,17,10,299,364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,42,38,42
1772827338.0376678,l,27,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,2,18,171,174,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,46,44
1772827338.0376804,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,46,-14,18,10,300,364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,40,42
1772827338.0864103,l,30,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,3,19,171,174,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,46,44
1772827338.0864203,r,0,position,8,14,135,137,245,51,997,998,999,998,1000,986,46,-15,18,10,300,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,40,38,42
1772827338.1368594,l,38,position,78,88,97,86,245,50,999,999,998,998,1000,987,10,15,3,19,171,174,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,46,44
1772827338.1368668,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,46,-14,17,10,300,364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,40,38,40
1772827338.1864743,l,42,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,3,19,171,174,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,46,44
1772827338.1864824,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,45,-15,17,10,300,364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,40,38,40
1772827338.2370028,l,57,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,3,19,171,174,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,46,44
1772827338.2370102,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,45,-15,18,10,300,364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,40,40,40
1772827338.2855856,l,72,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,16,3,18,171,173,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,42,40,50,48,46,44
1772827338.285593,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,46,-15,17,10,300,364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,40,38,42
1772827338.3363714,l,80,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,16,3,19,173,173,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,46,44
1772827338.3363848,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,46,-15,17,10,300,364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,40,38,42
1772827338.38739,l,80,position,78,88,97,86,245,62,999,999,998,998,1000,979,11,15,2,18,179,185,0,0,0,0,0,97,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,46,44
1772827338.387397,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,46,-15,18,10,300,364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,40,38,42
1772827338.43661,l,80,position,78,88,97,86,245,62,999,999,998,998,1000,979,10,16,2,19,179,185,0,0,0,0,0,97,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,46,44
1772827338.4366233,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,45,-14,17,10,300,364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,40,38,42
1772827338.4866216,l,80,position,78,88,97,86,245,77,999,999,998,998,1000,970,10,16,2,18,214,185,0,0,0,0,0,73,0,0,0,0,0,0,1,1,1,1,1,1,42,40,50,48,46,44
1772827338.486629,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,45,-14,17,10,300,364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,42,38,42
1772827338.5370336,l,83,position,78,88,97,86,245,77,999,999,998,998,1000,970,10,15,3,18,215,186,0,0,0,0,0,79,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,46,44
1772827338.537039,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,45,-14,17,10,300,364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,42
1772827338.5876672,l,83,position,78,88,97,86,245,78,999,999,998,998,1000,970,10,15,3,18,215,186,0,0,0,0,0,122,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,46,44
1772827338.5876791,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,45,-14,17,10,300,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,40,38,40
1772827338.6363773,l,83,position,78,87,97,86,245,78,999,999,998,998,1000,970,10,15,3,18,215,186,0,20,0,0,0,122,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,46,44
1772827338.6363842,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,45,-14,17,10,300,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,40,40,40
1772827338.6860285,l,87,position,84,89,97,86,245,84,996,998,998,998,1000,966,19,15,2,18,219,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,40,40,50,48,46,44
1772827338.6860366,r,0,position,8,12,135,137,245,51,997,998,999,998,1000,986,45,-14,18,10,300,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,42,40,40
1772827338.7359056,l,87,position,84,89,97,86,245,84,996,998,998,998,1000,966,19,15,3,18,219,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,42,40,50,48,46,44
1772827338.7359111,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,45,-14,17,10,300,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,40,40
